,noise_proportion_corrected(beta),noise_ratio(alpha),machine_learning_model(f),mean,std
428,60.0%,0.4,rf,0.18568749999999995,0.11715772776945033
429,60.0%,0.4,svc,0.15920937499999996,0.10902651676586521
430,60.0%,0.45,cnn,0.32517499999999994,0.1057501089105406
431,60.0%,0.45,dt,0.24023124999999995,0.15991073460669497
432,60.0%,0.45,lr,0.28341249999999996,0.10326111114776801
433,60.0%,0.45,rf,0.3023125,0.10879641350336403
434,60.0%,0.45,svc,0.28083125,0.11943897796593529
435,60.0%,0.5,cnn,0.44432499999999997,0.09042358739417888
436,60.0%,0.5,dt,0.40709375000000003,0.11932211817270144
437,60.0%,0.5,lr,0.42527499999999996,0.11045564293689925
438,60.0%,0.5,rf,0.4572375,0.0947510466910873
439,60.0%,0.5,svc,0.435328125,0.12135347878850583
440,60.0%,0.55,cnn,0.558434375,0.1130221095122571
441,60.0%,0.55,dt,0.55364375,0.18311123528880938
442,60.0%,0.55,lr,0.5467125,0.13862082972613557
443,60.0%,0.55,rf,0.585834375,0.12499222267471953
444,60.0%,0.55,svc,0.566990625,0.1525443277350398
445,60.0%,0.6,cnn,0.6511875,0.1356228671976752
446,60.0%,0.6,dt,0.59864375,0.19450114700717558
447,60.0%,0.6,lr,0.637065625,0.17297841434640218
448,60.0%,0.6,rf,0.6882625,0.15983179001884742
449,60.0%,0.6,svc,0.67393125,0.20107287304645854
450,60.0%,0.65,cnn,0.7227781249999999,0.13205782689511822
451,60.0%,0.65,dt,0.65564375,0.18197976931153434
452,60.0%,0.65,lr,0.7019562500000001,0.1610400589593243
453,60.0%,0.65,rf,0.7585375000000001,0.1476666689736928
454,60.0%,0.65,svc,0.73741875,0.1870160747765891
455,70.0%,0.05,cnn,0.006764150943396205,0.00800648695081228
456,70.0%,0.05,dt,0.011996874999999975,0.010884831184790302
457,70.0%,0.05,lr,0.0030437499999999866,0.0033535804108932444
458,70.0%,0.05,rf,0.0009534883720930101,0.0038295937796901693
459,70.0%,0.05,svc,0.003178124999999992,0.00489459555475771
460,70.0%,0.1,cnn,0.009718354430379723,0.008087978329174524
461,70.0%,0.1,dt,0.01416874999999997,0.013528898431405832
462,70.0%,0.1,lr,0.005296874999999972,0.003903029332672001
463,70.0%,0.1,rf,0.0023439716312056505,0.005019296604026231
464,70.0%,0.1,svc,0.004209374999999983,0.005747428157404681
465,70.0%,0.15,cnn,0.015918749999999975,0.011736478570903748
466,70.0%,0.15,dt,0.021849999999999963,0.014299887847561246
467,70.0%,0.15,lr,0.009140624999999972,0.005251885517955499
468,70.0%,0.15,rf,0.005228187919463066,0.005255461516197339
469,70.0%,0.15,svc,0.005112499999999981,0.00587686809587829
470,70.0%,0.2,cnn,0.029353124999999973,0.02343354023153606
471,70.0%,0.2,dt,0.03322812499999997,0.02759351435026196
472,70.0%,0.2,lr,0.019321874999999985,0.013446767500432657
473,70.0%,0.2,rf,0.011176666666666628,0.009573126653031845
474,70.0%,0.2,svc,0.010034374999999979,0.008375451151839837
475,70.0%,0.25,cnn,0.06575937499999997,0.05626026033257115
476,70.0%,0.25,dt,0.06056562499999997,0.06130891780257291
477,70.0%,0.25,lr,0.03582812499999997,0.024179039136598933
478,70.0%,0.25,rf,0.02899999999999997,0.027665310892010447
479,70.0%,0.25,svc,0.020246874999999963,0.014901141410314457
480,70.0%,0.3,cnn,0.08976562499999997,0.06183976865277152
481,70.0%,0.3,dt,0.09475624999999996,0.07328815762960712
482,70.0%,0.3,lr,0.05498437499999996,0.03511716336962499
483,70.0%,0.3,rf,0.053243749999999965,0.04710032072358055
484,70.0%,0.3,svc,0.03329999999999996,0.025794007397263084
485,70.0%,0.35,cnn,0.15685624999999997,0.09930222573620154
486,70.0%,0.35,dt,0.15858437499999997,0.14134166443948917
487,70.0%,0.35,lr,0.11221874999999999,0.07286261923268023
488,70.0%,0.35,rf,0.1162375,0.0977927302091572
489,70.0%,0.35,svc,0.09062187499999996,0.08146808895803832
490,70.0%,0.4,cnn,0.23469374999999998,0.11527848407881429
491,70.0%,0.4,dt,0.20444374999999995,0.15778885847886376
492,70.0%,0.4,lr,0.180475,0.08996066226255221
493,70.0%,0.4,rf,0.18760624999999997,0.11680971985462395
494,70.0%,0.4,svc,0.16207187499999995,0.1085886133066377
495,70.0%,0.45,cnn,0.332225,0.10527619857983753
496,70.0%,0.45,dt,0.25077499999999997,0.1627845723068746
497,70.0%,0.45,lr,0.29015625,0.10406864853783086
498,70.0%,0.45,rf,0.30493125,0.10800332640317586
499,70.0%,0.45,svc,0.28489062499999995,0.11764875064321258
500,70.0%,0.5,cnn,0.45491562499999993,0.09141169608970648
501,70.0%,0.5,dt,0.41551562499999994,0.12099531439905084
502,70.0%,0.5,lr,0.432496875,0.11140917694316789
503,70.0%,0.5,rf,0.46022187499999995,0.09241864936894095
504,70.0%,0.5,svc,0.440553125,0.11772143054813236
505,70.0%,0.55,cnn,0.57331875,0.10846756300776177
506,70.0%,0.55,dt,0.5663750000000001,0.17947701802737867
507,70.0%,0.55,lr,0.5563125,0.13798394253037713
508,70.0%,0.55,rf,0.590753125,0.1211466442958088
509,70.0%,0.55,svc,0.572025,0.14906699139825796
510,70.0%,0.6,cnn,0.6702343749999999,0.13287265054840242
511,70.0%,0.6,dt,0.611465625,0.19175683240289462
512,70.0%,0.6,lr,0.6493875,0.17250797948912794
513,70.0%,0.6,rf,0.694103125,0.15567939051680024
514,70.0%,0.6,svc,0.6805687500000001,0.19729455907969898
515,70.0%,0.65,cnn,0.74541875,0.1262310685413632
516,70.0%,0.65,dt,0.67234375,0.178010486472076
517,70.0%,0.65,lr,0.718603125,0.15958980532921183
518,70.0%,0.65,rf,0.766875,0.14202279691221156
519,70.0%,0.65,svc,0.7451937500000001,0.18164714557427822
520,80.0%,0.05,cnn,0.007295597484276702,0.007568299525677689
521,80.0%,0.05,dt,0.013553124999999975,0.011412725556954597
522,80.0%,0.05,lr,0.0031187499999999813,0.0035455204707919687
523,80.0%,0.05,rf,0.0007790697674418396,0.003689039390939967
524,80.0%,0.05,svc,0.0032874999999999896,0.005046497633485991
525,80.0%,0.1,cnn,0.010642405063291113,0.008586593715266655
526,80.0%,0.1,dt,0.016709374999999964,0.013933746180614385
527,80.0%,0.1,lr,0.005784374999999973,0.004401837050395995
528,80.0%,0.1,rf,0.0025460992907801196,0.00479355993168356
529,80.0%,0.1,svc,0.004890624999999982,0.006421679053882172
530,80.0%,0.15,cnn,0.016981249999999976,0.011727901405777926
531,80.0%,0.15,dt,0.02425312499999996,0.01546979171100118
532,80.0%,0.15,lr,0.009443749999999971,0.005244640121114131
533,80.0%,0.15,rf,0.0052885906040268235,0.0053993184029465634
534,80.0%,0.15,svc,0.005981249999999981,0.00642515876024395
535,80.0%,0.2,cnn,0.03212812499999997,0.02396913941427615
536,80.0%,0.2,dt,0.03687499999999996,0.02696550323616962
537,80.0%,0.2,lr,0.020915624999999983,0.013704108307824292
538,80.0%,0.2,rf,0.011596666666666637,0.009366815741566888
539,80.0%,0.2,svc,0.011409374999999984,0.009219010962621246
540,80.0%,0.25,cnn,0.06916562499999997,0.05574190078165233
541,80.0%,0.25,dt,0.06494687499999999,0.062072376016927146
542,80.0%,0.25,lr,0.037059374999999964,0.024752191433062933
543,80.0%,0.25,rf,0.029439873417721488,0.02774384407504316
544,80.0%,0.25,svc,0.021874999999999967,0.015827291134432563
545,80.0%,0.3,cnn,0.09247187499999997,0.061672808980388176
546,80.0%,0.3,dt,0.09897187499999996,0.07485056909987708
547,80.0%,0.3,lr,0.05715937499999997,0.0351594021472969
548,80.0%,0.3,rf,0.053731249999999973,0.046975702521181
549,80.0%,0.3,svc,0.03472187499999997,0.026691914946408202
550,80.0%,0.35,cnn,0.15985,0.09919049393994527
551,80.0%,0.35,dt,0.16729062499999997,0.1433228693548593
552,80.0%,0.35,lr,0.11449062499999998,0.07345140163484047
553,80.0%,0.35,rf,0.11671874999999998,0.09762245474983533
554,80.0%,0.35,svc,0.09242812499999997,0.08094531593960762
555,80.0%,0.4,cnn,0.239321875,0.11436846481827907
556,80.0%,0.4,dt,0.211871875,0.15941473388652025
557,80.0%,0.4,lr,0.183046875,0.09001075751353492
558,80.0%,0.4,rf,0.18804687499999997,0.11662212263129282
559,80.0%,0.4,svc,0.16424999999999995,0.10824608000513455
560,80.0%,0.45,cnn,0.33871874999999996,0.10476487131943904
561,80.0%,0.45,dt,0.25766875,0.16472570957398877
562,80.0%,0.45,lr,0.293415625,0.10441251072468918
563,80.0%,0.45,rf,0.305865625,0.10760583092315919
564,80.0%,0.45,svc,0.28770625,0.11654779281911044
565,80.0%,0.5,cnn,0.46388750000000006,0.08870055890998318
566,80.0%,0.5,dt,0.4264875,0.11818663885470974
567,80.0%,0.5,lr,0.4367906250000001,0.11095687971838263
568,80.0%,0.5,rf,0.4615406249999999,0.09133969653512614
569,80.0%,0.5,svc,0.443696875,0.11580769269908701
570,80.0%,0.55,cnn,0.5818156250000001,0.10535074126526833
571,80.0%,0.55,dt,0.57596875,0.17627979196445476
572,80.0%,0.55,lr,0.561871875,0.13622188991516654
573,80.0%,0.55,rf,0.5924250000000001,0.119514244828728
574,80.0%,0.55,svc,0.5757031250000001,0.1464662398784622
575,80.0%,0.6,cnn,0.67975625,0.12822067244089375
576,80.0%,0.6,dt,0.6232593750000001,0.18847816525921812
577,80.0%,0.6,lr,0.655903125,0.170523311238398
578,80.0%,0.6,rf,0.696628125,0.15324369385770525
579,80.0%,0.6,svc,0.6856187499999999,0.19404738680402708
580,80.0%,0.65,cnn,0.756696875,0.12128507528557791
581,80.0%,0.65,dt,0.6831375,0.17402197459375476
582,80.0%,0.65,lr,0.72586875,0.15822409161767684
583,80.0%,0.65,rf,0.769871875,0.13946880635521264
584,80.0%,0.65,svc,0.7506281250000001,0.1777528692801969
585,90.0%,0.05,cnn,0.007179245283018847,0.00809326236009488
586,90.0%,0.05,dt,0.01476874999999997,0.011225236546932589
587,90.0%,0.05,lr,0.0034249999999999793,0.0037329065344538725
588,90.0%,0.05,rf,0.0007480620155038643,0.003906686991060821
589,90.0%,0.05,svc,0.0036031249999999874,0.005331789342644689
590,90.0%,0.1,cnn,0.011455696202531618,0.008470890534937268
591,90.0%,0.1,dt,0.018593749999999968,0.014576644917264904
592,90.0%,0.1,lr,0.006174999999999967,0.0038633091039553496
593,90.0%,0.1,rf,0.0029468085106382747,0.005038672631209357
594,90.0%,0.1,svc,0.005534374999999983,0.0069239175924503795
595,90.0%,0.15,cnn,0.018203124999999976,0.012802232617175672
596,90.0%,0.15,dt,0.02788749999999996,0.015991246622870242
597,90.0%,0.15,lr,0.01026562499999997,0.005442934914861779
598,90.0%,0.15,rf,0.005402684563758363,0.005440612374971442
599,90.0%,0.15,svc,0.006365624999999988,0.00696887100820001
600,90.0%,0.2,cnn,0.033553124999999975,0.024029044066013434
601,90.0%,0.2,dt,0.04037499999999997,0.028539556571680925
602,90.0%,0.2,lr,0.02139687499999999,0.014114101168979067
603,90.0%,0.2,rf,0.011889999999999965,0.009582364604281968
604,90.0%,0.2,svc,0.012409374999999976,0.010080941585720897
605,90.0%,0.25,cnn,0.07124999999999997,0.055728085350703976
606,90.0%,0.25,dt,0.07049062499999996,0.0635895217000975
607,90.0%,0.25,lr,0.03819687499999997,0.02493501597391702
608,90.0%,0.25,rf,0.030028481012658204,0.027765122904595256
609,90.0%,0.25,svc,0.022731249999999963,0.016536969019128697
610,90.0%,0.3,cnn,0.09564062499999997,0.06076607823249631
611,90.0%,0.3,dt,0.10475312499999997,0.07489218659389288
612,90.0%,0.3,lr,0.05881562499999997,0.03517260323710549
613,90.0%,0.3,rf,0.054131249999999964,0.046957343398627276
614,90.0%,0.3,svc,0.03615937499999996,0.0273290208982085
615,90.0%,0.35,cnn,0.16423749999999998,0.09820049043031669
616,90.0%,0.35,dt,0.172315625,0.1437736977663795
617,90.0%,0.35,lr,0.11592499999999999,0.0737803386057551
618,90.0%,0.35,rf,0.11723124999999998,0.09748723327962347
619,90.0%,0.35,svc,0.09414374999999997,0.08094825949585827
620,90.0%,0.4,cnn,0.24295,0.1128462136029752
621,90.0%,0.4,dt,0.21824062499999997,0.16028837977667257
622,90.0%,0.4,lr,0.18517499999999995,0.0902082356892292
623,90.0%,0.4,rf,0.18922187499999998,0.11629817926178777
624,90.0%,0.4,svc,0.16599062499999997,0.10766104613532619
625,90.0%,0.45,cnn,0.34324062499999997,0.10319292507614292
626,90.0%,0.45,dt,0.265415625,0.16543473529194633
627,90.0%,0.45,lr,0.29558124999999996,0.10432322907298182
628,90.0%,0.45,rf,0.30652187499999994,0.10729787707189375
629,90.0%,0.45,svc,0.290134375,0.11575431749388379
630,90.0%,0.5,cnn,0.4685218750000001,0.08703576483976079
631,90.0%,0.5,dt,0.43401562499999996,0.11718507135848173
632,90.0%,0.5,lr,0.440071875,0.11004904348200868
633,90.0%,0.5,rf,0.46187500000000004,0.09109492940620799
634,90.0%,0.5,svc,0.445771875,0.11446852643251805
635,90.0%,0.55,cnn,0.58734375,0.10219440081617047
636,90.0%,0.55,dt,0.586171875,0.1738072926840901
637,90.0%,0.55,lr,0.56515625,0.13538045839097662
638,90.0%,0.55,rf,0.593253125,0.11877090675775678
639,90.0%,0.55,svc,0.5790656249999999,0.1439140327102527
640,90.0%,0.6,cnn,0.6871375000000001,0.12443576997413809
641,90.0%,0.6,dt,0.63298125,0.18507426596627632
642,90.0%,0.6,lr,0.6589875,0.1699966236253684
643,90.0%,0.6,rf,0.6981531249999999,0.1523692861479706
644,90.0%,0.6,svc,0.6882625,0.19251445220599958
645,90.0%,0.65,cnn,0.76389375,0.11775210326073604
646,90.0%,0.65,dt,0.6932625,0.1709238672515527
647,90.0%,0.65,lr,0.7298562499999999,0.15674755760788664
648,90.0%,0.65,rf,0.771375,0.13819305610166158
649,90.0%,0.65,svc,0.7542406250000001,0.1750448277883582
